YEAR,COUNTY,NCIC_AGENCY_CODE,MONTH,SUB_HOMICIDE,SUB_RAPE,SUB_ROBBERY,SUB_ASSAULT
2000,7,717,4,0,0,0,0
2000,7,717,5,0,0,0,0
2000,7,717,6,0,0,0,0
2000,7,717,7,0,0,0,0
2000,7,717,8,0,0,0,0
2000,7,717,9,0,0,0,0
2000,7,717,10,0,0,0,0
2000,7,717,11,0,0,0,0
2000,7,717,12,0,0,0,0
2000,7,718,1,0,0,0,0
2000,7,718,2,0,0,0,0
2000,7,718,3,0,0,0,1
2000,7,718,4,0,0,0,1
2000,7,718,5,0,0,0,0
2000,7,718,6,0,0,0,0
2000,7,718,7,0,0,0,0
2000,7,718,8,0,0,0,0
2000,7,718,9,0,0,0,0
2000,7,718,10,0,0,0,0
2000,7,718,11,0,0,0,0
2000,7,718,12,0,0,0,0
2000,7,721,1,0,0,0,0
2000,7,721,2,0,0,0,0
2000,7,721,3,0,0,0,0
2000,7,721,4,0,0,0,0
2000,7,721,5,0,0,0,0
2000,7,721,6,0,0,0,0
2000,7,721,7,0,0,0,0
2000,7,721,8,0,0,0,0
2000,7,721,9,0,0,0,0
2000,7,721,10,0,0,0,0
2000,7,721,11,0,0,0,0
2000,7,721,12,0,0,0,0
2000,7,723,1,0,0,0,0
2000,7,723,2,0,0,0,0
2000,7,723,3,0,0,0,0
2000,7,723,4,0,0,0,0
2000,7,723,5,0,0,0,0
2000,7,723,6,0,0,0,0
2000,7,723,7,0,0,0,0
2000,7,723,8,0,0,0,1
2000,7,723,9,0,0,0,0
2000,7,723,10,0,0,0,0
2000,7,723,11,0,0,0,0
2000,7,723,12,0,0,0,0
2000,7,724,1,0,0,0,0
2000,7,724,2,0,0,0,0
2000,7,724,3,0,0,0,0
2000,7,724,4,0,0,0,0
2000,7,724,5,0,0,0,0
2000,7,724,6,0,0,0,0
2000,7,724,7,0,0,0,0
2000,7,724,8,0,0,0,0
2000,7,724,9,0,0,0,0
2000,7,724,10,0,0,0,0
2000,7,724,11,0,0,0,0
2000,7,724,12,0,0,0,0
2000,7,726,1,0,0,0,0
2000,7,726,2,0,0,0,0
2000,7,726,3,0,0,0,0
2000,7,726,4,0,0,0,0
2000,7,726,5,0,0,0,0
2000,7,726,6,0,0,0,0
2000,7,726,7,0,0,0,0
2000,7,726,8,0,0,0,0
2000,7,726,9,0,0,0,0
2000,7,726,10,0,0,0,0
2000,7,726,11,0,0,0,0
2000,7,726,12,0,0,0,0
2000,7,733,1,0,0,0,0
2000,7,733,2,0,0,0,0
2000,7,733,3,0,0,0,0
2000,7,733,4,0,0,0,0
2000,7,733,5,0,0,0,0
2000,7,733,6,0,0,0,0
2000,7,733,7,0,0,0,0
2000,7,733,8,0,0,0,0
2000,7,733,9,0,0,0,0
2000,7,733,10,0,0,0,0
2000,7,733,11,0,0,0,0
2000,7,733,12,0,0,0,0
2000,7,734,7,0,0,0,0
2000,7,734,8,0,0,0,0
2000,7,734,9,0,0,0,0
2000,7,734,10,0,0,0,0
2000,7,734,11,0,0,0,0
2000,7,734,12,0,0,0,0
2000,7,799,1,0,0,0,0
2000,7,799,2,0,0,0,0
2000,7,799,3,0,0,0,0
2000,7,799,4,0,0,0,0
2000,7,799,5,0,0,0,0
2000,7,799,6,0,0,0,0
2000,7,799,7,0,0,0,0
2000,7,799,8,0,0,0,0
2000,7,799,9,0,0,0,0
2000,7,799,10,0,0,0,0
2000,7,799,11,0,0,0,0
2000,7,799,12,0,0,0,0
2000,8,800,1,0,0,0,0
2000,8,800,2,0,0,0,0
2000,8,800,3,0,0,0,0
2000,8,800,4,0,0,0,0
2000,8,800,5,0,0,0,0
2000,8,800,6,0,0,0,0
2000,8,800,7,0,0,0,0
2000,8,800,8,0,0,0,0
2000,8,800,9,0,0,0,0
2000,8,800,10,0,0,0,0
2000,8,800,11,0,0,0,0
2000,8,800,12,0,0,0,0
2000,8,801,1,0,0,0,0
2000,8,801,2,0,0,0,0
2000,8,801,3,0,0,0,0
2000,8,801,4,0,0,0,0
2000,8,801,5,0,0,0,0
2000,8,801,6,0,0,0,0
2000,8,801,7,0,0,0,0
2000,8,801,8,0,0,0,0
2000,8,801,9,0,0,0,0
2000,8,801,10,0,0,0,0
2000,8,801,11,0,0,0,0
2000,8,801,12,0,0,0,0
2000,8,899,1,0,0,0,0
2000,8,899,2,0,0,0,0
2000,8,899,3,0,0,0,0
2000,8,899,4,0,0,0,0
2000,8,899,5,0,0,0,0
2000,8,899,6,0,0,0,0
2000,8,899,7,0,0,0,0
2000,8,899,8,0,0,0,0
2000,8,899,9,0,0,0,0
2000,8,899,10,0,0,0,0
2000,8,899,11,0,0,0,0
2000,8,899,12,0,0,0,0
2000,9,900,1,0,0,0,1
2000,9,900,2,0,0,0,0
2000,9,900,3,0,0,0,0
2000,9,900,4,0,0,0,0
2000,9,900,5,0,0,0,0
2000,9,900,6,0,0,0,1
2000,9,900,7,0,0,0,0
2000,9,900,8,0,0,0,1
2000,9,900,9,0,0,0,0
2000,9,900,10,0,0,0,0
2000,9,900,11,0,0,0,0
2000,9,900,12,0,0,0,0
2000,9,901,1,0,0,0,0
2000,9,901,2,0,0,0,0
2000,9,901,3,0,0,0,0
2000,9,901,4,0,0,0,0
2000,9,901,5,0,0,0,0
2000,9,901,6,0,0,0,0
2000,9,901,7,0,0,0,0
2000,9,901,8,0,0,0,0
2000,9,901,9,0,0,0,0
2000,9,901,10,0,0,0,0
2000,9,901,11,0,0,0,0
2000,9,901,12,0,0,0,0
2000,9,902,1,0,0,0,0
2000,9,902,2,0,0,0,0
2000,9,902,3,0,0,0,0
2000,9,902,4,0,0,0,0
2000,9,902,5,0,0,0,0
2000,9,902,6,0,0,0,0
2000,9,902,7,0,0,0,5
2000,9,902,8,0,0,0,0
2000,9,902,9,0,0,0,2
2000,9,902,10,0,0,0,1
2000,9,902,11,0,0,0,1
2000,9,902,12,0,0,0,1
2000,9,903,1,0,0,0,0
2000,9,903,2,0,0,0,0
2000,9,903,3,0,0,0,0
2000,9,903,4,0,0,0,0
2000,9,903,5,0,0,0,0
2000,9,903,6,0,0,0,0
2000,9,903,7,0,0,0,0
2000,9,903,8,0,0,0,0
2000,9,903,9,0,0,0,0
2000,9,903,10,0,0,0,0
2000,9,903,11,0,0,0,0
2000,9,903,12,0,0,0,0
2000,9,999,1,0,0,0,0
2000,9,999,2,0,0,0,0
2000,9,999,3,0,0,0,0
2000,9,999,4,0,0,0,0
2000,9,999,5,0,0,0,0
2000,9,999,6,0,0,0,0
2000,9,999,7,0,0,0,0
2000,9,999,8,0,0,0,0
2000,9,999,9,0,0,0,0
2000,9,999,10,0,0,0,0
2000,9,999,11,0,0,0,0
2000,9,999,12,0,0,0,0
2000,10,1000,1,2,0,1,2
2000,10,1000,2,0,0,1,1
2000,10,1000,3,0,0,0,1
2000,10,1000,4,0,0,0,5
2000,10,1000,5,0,0,0,3
2000,10,1000,6,0,0,1,2
2000,10,1000,7,0,0,0,5
2000,10,1000,8,0,0,1,5
2000,10,1000,9,0,1,1,5
2000,10,1000,10,0,0,2,3
2000,10,1000,11,0,0,0,3
2000,10,1000,12,0,0,0,3
2000,10,1001,1,0,0,0,2
2000,10,1001,2,0,0,0,0
2000,10,1001,3,0,0,0,1
2000,10,1001,4,0,0,0,3
2000,10,1001,5,0,0,0,0
2000,10,1001,6,0,0,0,2
2000,10,1001,7,0,0,0,1
2000,10,1001,8,0,0,0,1
2000,10,1001,9,0,0,0,0
2000,10,1001,10,0,0,0,0
2000,10,1001,11,0,0,0,0
2000,10,1001,12,0,0,0,1
2000,10,1002,1,0,0,0,0
2000,10,1002,2,0,0,0,0
2000,10,1002,3,0,0,0,0
2000,10,1002,4,0,0,0,0
2000,10,1002,5,0,0,0,0
2000,10,1002,6,0,0,0,0
2000,10,1002,7,0,0,0,0
2000,10,1002,8,0,0,0,0
2000,10,1002,9,0,0,0,0
2000,10,1002,10,0,0,0,0
2000,10,1002,11,0,0,0,0
2000,10,1002,12,0,0,0,0
2000,10,1003,1,0,0,0,0
2000,10,1003,2,0,0,0,0
2000,10,1003,3,0,0,0,0
2000,10,1003,4,0,0,0,0
2000,10,1003,5,0,0,0,0
2000,10,1003,6,0,0,0,0
2000,10,1003,7,0,0,0,0
2000,10,1003,8,0,0,0,0
2000,10,1003,9,0,0,0,0
2000,10,1003,10,0,0,0,0
2000,10,1003,11,0,0,0,0
2000,10,1003,12,0,0,0,0
2000,10,1004,1,0,0,0,0
2000,10,1004,2,0,0,0,0
2000,10,1004,3,0,0,0,1
2000,10,1004,4,0,0,0,0
2000,10,1004,5,0,0,0,0
2000,10,1004,6,0,0,0,0
2000,10,1004,7,0,0,0,0
2000,10,1004,8,0,0,0,0
2000,10,1004,9,0,0,0,0
2000,10,1004,10,0,0,0,0
2000,10,1004,11,0,0,0,0
2000,10,1004,12,0,0,0,0
2000,10,1005,1,0,0,8,7
2000,10,1005,2,0,0,3,7
2000,10,1005,3,0,0,5,5
2000,10,1005,4,0,0,2,10
2000,10,1005,5,0,0,6,9
2000,10,1005,6,0,0,2,19
2000,10,1005,7,0,0,7,11
2000,10,1005,8,1,0,8,15
2000,10,1005,9,0,0,1,25
2000,10,1005,10,0,0,0,5
2000,10,1005,11,0,0,3,7
2000,10,1005,12,1,0,2,9
2000,10,1006,1,0,0,0,0
2000,10,1006,2,0,0,0,0
2000,10,1006,3,0,0,0,0
2000,10,1006,4,0,0,0,0
2000,10,1006,5,0,0,0,0
2000,10,1006,6,0,0,0,0
2000,10,1006,7,0,0,0,0
2000,10,1006,8,0,0,0,0
2000,10,1006,9,0,0,0,0
2000,10,1006,10,0,0,0,0
2000,10,1006,11,0,0,0,0
2000,10,1006,12,0,0,0,0
2000,10,1007,1,0,0,0,0
2000,10,1007,2,0,0,0,0
2000,10,1007,3,0,0,0,0
2000,10,1007,4,0,0,0,0
2000,10,1007,5,0,0,0,0
2000,10,1007,6,0,0,0,0
2000,10,1007,7,0,0,0,0
2000,10,1007,8,0,0,0,0
2000,10,1007,9,0,0,0,0
2000,10,1007,10,0,0,0,0
2000,10,1007,11,0,0,0,0
2000,10,1007,12,0,0,0,0
2000,10,1008,1,0,0,0,0
2000,10,1008,2,0,0,0,0
2000,10,1008,3,0,0,0,0
2000,10,1008,4,0,0,0,0
2000,10,1008,5,0,0,0,0
2000,10,1008,6,0,0,0,0
2000,10,1008,7,0,0,0,0
2000,10,1008,8,0,0,0,0
2000,10,1008,9,0,0,0,0
2000,10,1008,10,0,0,0,0
2000,10,1008,11,0,0,0,0
2000,10,1008,12,0,0,0,0
2000,10,1011,1,0,0,0,0
2000,10,1011,2,0,0,0,1
2000,10,1011,3,0,0,1,0
2000,10,1011,4,0,0,0,0
2000,10,1011,5,0,0,0,1
2000,10,1011,6,0,0,0,0
2000,10,1011,7,0,0,0,1
2000,10,1011,8,0,0,1,0
2000,10,1011,9,0,0,0,1
2000,10,1011,10,0,0,0,0
2000,10,1011,11,0,0,0,0
2000,10,1011,12,0,0,0,0
2000,10,1012,1,0,0,0,0
2000,10,1012,2,0,0,0,0
2000,10,1012,3,0,0,0,0
2000,10,1012,4,0,0,0,0
2000,10,1012,5,0,0,0,0
2000,10,1012,6,0,0,0,0
2000,10,1012,7,0,0,0,0
2000,10,1012,8,0,0,0,0
2000,10,1012,9,0,0,0,0
2000,10,1012,10,0,0,0,0
2000,10,1012,11,0,0,0,0
2000,10,1012,12,0,0,0,0
2000,10,1013,1,0,0,0,0
2000,10,1013,2,0,0,0,0
2000,10,1013,3,0,0,0,0
2000,10,1013,4,0,0,0,0
2000,10,1013,5,0,0,0,0
2000,10,1013,6,0,0,0,0
2000,10,1013,7,0,0,0,0
2000,10,1013,8,0,0,0,0
2000,10,1013,9,0,0,0,0
2000,10,1013,10,0,0,2,0
2000,10,1013,11,0,0,0,1
2000,10,1013,12,0,0,0,0
2000,10,1015,1,0,0,0,0
2000,10,1015,2,0,0,0,0
2000,10,1015,3,0,0,0,1
2000,10,1015,4,0,0,0,0
2000,10,1015,5,0,0,0,0
2000,10,1015,6,0,0,0,0
2000,10,1015,7,0,0,0,0
2000,10,1015,8,0,0,0,0
2000,10,1015,9,0,0,0,0
2000,10,1015,10,0,0,0,0
2000,10,1015,11,0,0,0,0
2000,10,1015,12,0,0,0,0
2000,10,1017,1,0,0,0,0
2000,10,1017,2,0,0,0,0
2000,10,1017,3,0,0,0,0
2000,10,1017,4,0,0,0,0
2000,10,1017,5,0,0,0,0
2000,10,1017,6,0,0,0,0
2000,10,1017,7,0,0,0,0
2000,10,1017,8,0,0,0,0
2000,10,1017,9,0,0,0,0
2000,10,1017,10,0,0,0,0
2000,10,1017,11,0,0,0,0
2000,10,1017,12,0,0,0,0
2000,10,1024,1,0,0,0,0
2000,10,1024,2,0,0,0,0
2000,10,1024,3,0,0,0,0
2000,10,1024,4,0,0,0,0
2000,10,1024,5,0,0,0,0
2000,10,1024,6,0,0,0,0
2000,10,1024,7,0,0,0,0
2000,10,1024,8,0,0,0,0
2000,10,1024,9,0,0,0,0
2000,10,1024,10,0,0,0,0
2000,10,1024,11,0,0,0,0
2000,10,1024,12,0,0,0,0
2000,10,1030,1,0,0,0,0
2000,10,1030,2,0,0,0,0
2000,10,1030,3,0,0,0,0
2000,10,1030,4,0,0,0,0
2000,10,1030,5,0,0,0,0
2000,10,1030,6,0,0,0,0
2000,10,1030,7,0,0,0,0
2000,10,1030,8,0,0,0,0
2000,10,1030,9,0,0,0,0
2000,10,1030,10,0,0,0,0
2000,10,1030,11,0,0,0,0
2000,10,1030,12,0,0,0,0
2000,10,1031,1,0,0,0,0
2000,10,1031,2,0,0,0,0
2000,10,1031,3,0,0,0,0
2000,10,1031,4,0,0,0,0
2000,10,1031,5,0,0,0,0
2000,10,1031,6,0,0,0,0
2000,10,1031,7,0,0,0,0
2000,10,1031,8,0,0,0,0
2000,10,1031,9,0,0,0,0
2000,10,1031,10,0,0,0,0
2000,10,1031,11,0,0,0,0
2000,10,1031,12,0,0,0,0
2000,10,1097,1,0,0,0,0
2000,10,1097,2,0,0,0,0
2000,10,1097,3,0,0,0,0
2000,10,1097,4,0,0,0,0
2000,10,1097,5,0,0,0,0
2000,10,1097,6,0,0,0,0
2000,10,1097,7,0,0,0,0
2000,10,1097,8,0,0,0,0
2000,10,1097,9,0,0,0,0
2000,10,1097,10,0,0,0,0
2000,10,1097,11,0,0,0,0
2000,10,1097,12,0,0,0,0
2000,10,1099,1,0,0,0,0
2000,10,1099,2,0,0,0,0
2000,10,1099,3,0,0,0,0
2000,10,1099,4,0,0,0,0
2000,10,1099,5,0,0,0,0
2000,10,1099,6,0,0,0,0
2000,10,1099,7,0,0,0,0
2000,10,1099,8,0,0,0,0
2000,10,1099,9,0,0,0,0
2000,10,1099,10,0,0,0,0
2000,10,1099,11,0,0,0,0
2000,10,1099,12,0,0,0,0
2000,11,1100,1,0,0,0,0
2000,11,1100,2,0,0,0,0
2000,11,1100,3,0,0,0,0
2000,11,1100,4,0,0,0,0
2000,11,1100,5,0,0,0,0
2000,11,1100,6,0,0,0,0
2000,11,1100,7,0,0,0,0
2000,11,1100,8,0,0,0,0
2000,11,1100,9,0,0,0,0
2000,11,1100,10,0,0,0,0
2000,11,1100,11,0,0,0,0
2000,11,1100,12,0,0,0,0
2000,11,1101,1,0,0,0,0
2000,11,1101,2,0,0,0,0
2000,11,1101,3,0,0,0,0
2000,11,1101,4,0,0,0,0
2000,11,1101,5,0,0,0,0
2000,11,1101,6,0,0,0,0
2000,11,1101,7,0,0,0,0
2000,11,1101,8,0,0,0,0
2000,11,1101,9,0,0,0,0
2000,11,1101,10,0,0,0,0
2000,11,1101,11,0,0,0,0
2000,11,1101,12,0,0,0,0
2000,11,1102,1,0,0,0,0
2000,11,1102,2,0,0,0,0
2000,11,1102,3,0,0,0,0
2000,11,1102,4,0,0,0,0
2000,11,1102,5,0,0,0,0
2000,11,1102,6,0,0,0,0
2000,11,1102,7,0,0,0,0
2000,11,1102,8,0,0,0,0
2000,11,1102,9,0,0,0,0
2000,11,1102,10,0,0,0,0
2000,11,1102,11,0,0,0,0
2000,11,1102,12,0,0,0,0
2000,11,1103,1,0,0,0,0
2000,11,1103,2,0,0,0,0
2000,11,1103,3,0,0,0,0
2000,11,1103,4,0,0,0,0
2000,11,1103,5,0,0,0,0
2000,11,1103,6,0,0,0,0
2000,11,1103,7,0,0,0,0
2000,11,1103,8,0,0,0,0
2000,11,1103,9,0,0,0,0
2000,11,1103,10,0,0,0,0
2000,11,1103,11,0,0,0,0
2000,11,1103,12,0,0,0,0
2000,11,1199,1,0,0,0,0
2000,11,1199,2,0,0,0,0
2000,11,1199,3,0,0,0,0
2000,11,1199,4,0,0,0,0
2000,11,1199,5,0,0,0,0
2000,11,1199,6,0,0,0,0
2000,11,1199,7,0,0,0,0
2000,11,1199,8,0,0,0,0
2000,11,1199,9,0,0,0,0
2000,11,1199,10,0,0,0,0
2000,11,1199,11,0,0,0,0
2000,11,1199,12,0,0,0,0
2000,12,1200,1,0,0,0,0
2000,12,1200,2,0,0,0,0
2000,12,1200,3,0,0,0,0
2000,12,1200,4,0,0,0,0
2000,12,1200,5,0,0,0,0
2000,12,1200,6,0,0,0,0
2000,12,1200,7,0,0,0,0
2000,12,1200,8,0,0,0,0
2000,12,1200,9,0,0,0,0
2000,12,1200,10,0,0,0,0
2000,12,1200,11,0,0,0,0
2000,12,1200,12,0,0,0,0
2000,12,1201,1,0,0,0,0
2000,12,1201,2,0,0,0,0
2000,12,1201,3,0,0,0,0
2000,12,1201,4,0,0,0,0
2000,12,1201,5,0,0,0,0
2000,12,1201,6,0,0,0,0
2000,12,1201,7,0,0,0,0
2000,12,1201,8,0,0,0,0
2000,12,1201,9,0,0,0,0
2000,12,1201,10,0,0,0,0
2000,12,1201,11,0,0,0,0
2000,12,1201,12,0,0,0,0
2000,12,1202,1,0,0,0,0
2000,12,1202,2,0,0,0,0
2000,12,1202,3,0,0,0,0
2000,12,1202,4,0,0,0,0
2000,12,1202,5,0,0,0,0
2000,12,1202,6,0,0,0,0
2000,12,1202,7,0,0,0,0
2000,12,1202,8,0,0,0,0
2000,12,1202,9,0,0,0,0
2000,12,1202,10,0,0,0,0
2000,12,1202,11,0,0,0,0
2000,12,1202,12,0,0,0,0
2000,12,1203,1,0,0,0,0
2000,12,1203,2,0,0,0,0
2000,12,1203,3,0,0,0,1
2000,12,1203,4,0,0,0,0
2000,12,1203,5,0,0,0,0
2000,12,1203,6,0,0,0,0
2000,12,1203,7,0,0,0,0
2000,12,1203,8,0,0,0,0
2000,12,1203,9,0,0,0,0
2000,12,1203,10,0,0,0,0
2000,12,1203,11,0,0,0,0
2000,12,1203,12,0,0,0,0
2000,12,1204,1,0,0,0,0
2000,12,1204,2,0,0,0,0
2000,12,1204,3,0,0,0,0
2000,12,1204,4,0,0,0,0
2000,12,1204,5,0,0,0,0
2000,12,1204,6,0,0,0,0
2000,12,1204,7,0,0,0,0
2000,12,1204,8,0,0,0,0
2000,12,1204,9,0,0,0,0
2000,12,1204,10,0,0,0,0
2000,12,1204,11,0,0,0,0
2000,12,1204,12,0,0,0,0
2000,12,1205,1,0,0,0,0
2000,12,1205,2,0,0,0,0
2000,12,1205,3,0,0,0,0
2000,12,1205,4,0,0,0,0
2000,12,1205,5,0,0,0,1
2000,12,1205,6,0,0,0,0
2000,12,1205,7,0,0,0,0
2000,12,1205,8,0,0,0,0
2000,12,1205,9,0,0,0,0
2000,12,1205,10,0,0,0,0
2000,12,1205,11,0,0,1,0
2000,12,1205,12,0,0,0,0
2000,12,1206,1,0,0,0,0
2000,12,1206,2,0,0,0,0
2000,12,1206,3,0,0,0,0
2000,12,1206,4,0,0,0,0
2000,12,1206,5,0,0,0,0
2000,12,1207,1,0,0,0,0
2000,12,1207,2,0,0,0,0
2000,12,1207,3,0,0,0,0
2000,12,1207,4,0,0,0,0
2000,12,1207,5,0,0,0,0
2000,12,1207,6,0,0,0,0
2000,12,1207,7,0,0,0,0
2000,12,1207,8,0,0,0,0
2000,12,1207,9,0,0,0,0
2000,12,1207,10,0,0,0,0
2000,12,1207,11,0,0,0,0
2000,12,1207,12,0,0,0,0
2000,12,1208,1,0,0,0,0
2000,12,1208,2,0,0,0,0
2000,12,1208,3,0,0,0,0
2000,12,1208,4,0,0,0,0
2000,12,1208,5,0,0,0,0
2000,12,1208,6,0,0,0,0
2000,12,1208,7,0,0,0,0
2000,12,1208,8,0,0,0,0
2000,12,1208,9,0,0,0,0
2000,12,1208,10,0,0,0,0
2000,12,1208,11,0,0,0,0
2000,12,1208,12,0,0,0,0
2000,12,1209,1,0,0,0,0
2000,12,1209,2,0,0,0,0
2000,12,1209,3,0,0,0,0
2000,12,1209,4,0,0,0,0
2000,12,1209,5,0,0,0,0
2000,12,1209,6,0,0,0,0
2000,12,1209,7,0,0,0,0
2000,12,1209,8,0,0,0,0
2000,12,1209,9,0,0,0,0
2000,12,1209,10,0,0,0,0
2000,12,1209,11,0,0,0,0
2000,12,1209,12,0,0,0,0
2000,12,1211,1,0,0,0,0
2000,12,1211,2,0,0,0,0
2000,12,1211,3,0,0,0,0
2000,12,1211,4,0,0,0,0
2000,12,1211,5,0,0,0,0
2000,12,1211,6,0,0,0,0
2000,12,1211,7,0,0,0,0
2000,12,1211,8,0,0,0,0
2000,12,1211,9,0,0,0,0
2000,12,1211,10,0,0,0,0
2000,12,1211,11,0,0,0,0
2000,12,1211,12,0,0,0,0
2000,12,1299,1,0,0,0,0
2000,12,1299,2,0,0,0,0
2000,12,1299,3,0,0,0,0
2000,12,1299,4,0,0,0,0
2000,12,1299,5,0,0,0,0
2000,12,1299,6,0,0,0,0
2000,12,1299,7,0,0,0,0
2000,12,1299,8,0,0,0,0
2000,12,1299,9,0,0,0,0
2000,12,1299,10,0,0,0,0
2000,12,1299,11,0,0,0,0
2000,12,1299,12,0,0,0,0
2000,13,1300,1,0,0,0,0
2000,13,1300,2,0,0,0,0
2000,13,1300,3,0,0,0,0
2000,13,1300,4,0,0,0,0
2000,13,1300,5,0,0,0,0
2000,13,1300,6,0,0,0,0
2000,13,1300,7,0,0,0,0
2000,13,1300,8,0,0,0,0
2000,13,1300,9,0,0,0,0
2000,13,1300,10,0,0,0,0
2000,13,1300,11,0,0,0,0
2000,13,1300,12,0,0,0,0
2000,13,1301,1,0,0,0,0
2000,13,1301,2,0,0,0,0
2000,13,1301,3,0,0,0,0
2000,13,1301,4,0,0,0,0
2000,13,1301,5,0,0,0,0
2000,13,1301,6,0,0,0,0
2000,13,1301,7,0,0,0,0
2000,13,1301,8,0,0,0,0
2000,13,1301,9,0,0,0,0
2000,13,1301,10,0,0,0,1
2000,13,1301,11,0,0,0,0
2000,13,1301,12,0,0,0,0
2000,13,1302,1,0,0,0,0
2000,13,1302,2,0,0,0,0
2000,13,1302,3,0,0,0,0
2000,13,1302,4,0,0,0,0
2000,13,1302,5,0,0,0,0
2000,13,1302,6,0,0,0,0
2000,13,1302,7,0,0,0,0
2000,13,1302,8,0,0,0,0
2000,13,1302,9,0,0,0,0
2000,13,1302,10,0,0,0,0
2000,13,1302,11,0,0,0,0
2000,13,1302,12,0,0,0,0
2000,13,1303,1,0,0,0,0
2000,13,1303,2,0,0,0,0
2000,13,1303,3,0,0,0,0
2000,13,1303,4,0,0,0,0
2000,13,1303,5,0,0,0,0
2000,13,1303,6,0,0,0,0
2000,13,1303,7,0,0,0,0
2000,13,1303,8,0,0,0,0
2000,13,1303,9,1,0,0,0
2000,13,1303,10,0,0,0,0
2000,13,1303,11,0,0,0,0
2000,13,1303,12,0,0,0,0
2000,13,1304,1,0,0,0,0
2000,13,1304,2,0,0,1,0
2000,13,1304,3,0,0,0,0
2000,13,1304,4,0,0,0,1
2000,13,1304,5,0,0,1,0
2000,13,1304,6,0,0,0,0
2000,13,1304,7,0,0,0,0
2000,13,1304,8,0,0,1,0
2000,13,1304,9,0,0,0,0
2000,13,1304,10,0,0,0,0
2000,13,1304,11,0,0,0,0
2000,13,1304,12,0,0,0,0
2000,13,1305,1,0,0,0,0
2000,13,1305,2,0,0,0,0
2000,13,1305,3,0,0,0,0
2000,13,1305,4,0,0,0,0
2000,13,1305,5,0,0,0,0
2000,13,1305,6,0,0,0,0
2000,13,1305,7,0,0,0,0
2000,13,1305,8,0,0,0,0
2000,13,1305,9,0,0,0,0
2000,13,1305,10,0,0,0,0
2000,13,1305,11,0,0,0,0
2000,13,1305,12,0,0,0,0
2000,13,1306,1,0,0,0,0
2000,13,1306,2,0,0,0,0
2000,13,1306,3,0,0,0,0
2000,13,1306,4,0,0,0,0
2000,13,1306,5,0,0,0,0
2000,13,1306,6,0,0,0,0
2000,13,1306,7,0,0,0,0
2000,13,1306,8,0,0,0,0
2000,13,1306,9,0,0,0,0
2000,13,1306,10,0,0,0,0
2000,13,1306,11,0,0,0,0
2000,13,1306,12,0,0,0,0
2000,13,1307,1,0,0,0,0
2000,13,1307,2,0,0,0,0
2000,13,1307,3,0,0,0,0
2000,13,1307,4,0,0,0,0
2000,13,1307,5,0,0,0,0
2000,13,1307,6,0,0,0,0
2000,13,1307,7,0,0,0,0
2000,13,1307,8,0,0,0,0
2000,13,1307,9,0,0,0,0
2000,13,1307,10,0,0,0,0
2000,13,1307,11,0,0,0,1
2000,13,1307,12,0,0,0,0
2000,13,1308,1,0,0,0,0
2000,13,1308,2,0,0,0,0
2000,13,1308,3,0,0,0,0
2000,13,1308,4,0,0,0,0
2000,13,1308,5,0,0,0,0
2000,13,1308,6,0,0,0,0
2000,13,1308,7,0,0,0,0
2000,13,1308,8,0,0,0,0
2000,13,1308,9,0,0,0,0
2000,13,1308,10,0,0,0,0
2000,13,1308,11,0,0,0,0
2000,13,1308,12,0,0,0,0
2000,13,1399,1,0,0,0,0
2000,13,1399,2,0,0,0,0
2000,13,1399,3,0,0,0,0
2000,13,1399,4,0,0,0,0
2000,13,1399,5,0,0,0,0
2000,13,1399,6,0,0,0,0
2000,13,1399,7,0,0,0,0
2000,13,1399,8,0,0,0,0
2000,13,1399,9,0,0,0,0
2000,13,1399,10,0,0,0,0
2000,13,1399,11,0,0,0,0
2000,13,1399,12,0,0,0,0
2000,14,1400,1,0,0,0,0
2000,14,1400,2,0,0,0,1
2000,14,1400,3,0,0,0,0
2000,14,1400,4,0,0,0,0
2000,14,1400,5,0,0,0,0
2000,14,1400,6,0,0,0,0
2000,14,1400,7,0,0,0,0
2000,14,1400,8,0,0,0,0
2000,14,1400,9,0,0,0,0
2000,14,1400,10,0,0,0,0
2000,14,1400,11,0,0,0,0
2000,14,1400,12,0,0,0,0
2000,14,1401,1,0,0,0,0
2000,14,1401,2,0,0,0,0
2000,14,1401,3,0,0,0,0
2000,14,1401,4,0,0,0,0
2000,14,1401,5,0,0,0,0
2000,14,1401,6,0,0,0,0
2000,14,1401,7,0,0,0,0
2000,14,1401,8,0,0,0,0
2000,14,1401,9,0,0,0,0
2000,14,1401,10,0,0,0,0
2000,14,1401,11,0,0,0,0
2000,14,1401,12,0,0,0,0
2000,14,1403,1,0,0,0,0
2000,14,1403,2,0,0,0,0
2000,14,1403,3,0,0,0,0
2000,14,1403,4,0,0,0,0
2000,14,1403,5,0,0,0,0
2000,14,1403,6,0,0,0,0
2000,14,1403,7,0,0,0,0
2000,14,1403,8,0,0,0,0
2000,14,1403,9,0,0,0,0
2000,14,1403,10,0,0,0,0
2000,14,1403,11,0,0,0,0
2000,14,1403,12,0,0,0,0
2000,14,1499,1,0,0,0,0
2000,14,1499,2,0,0,0,0
2000,14,1499,3,0,0,0,0
2000,14,1499,4,0,0,0,0
2000,14,1499,5,0,0,0,0
2000,14,1499,6,0,0,0,0
2000,14,1499,7,0,0,0,0
2000,14,1499,8,0,0,0,0
